Name,유동비율,당좌비율,이자보상비율,고정장기적합률,부채비율,자기자본비율,차입금의존도,차입금비율,현금및현금성자산구성비율,유형자산구성비율,무형자산구성비율,차입부채조달금리(평균),차입부채조달금리(기말),차입부채/영업이익,현금흐름/총자산,현금흐름/총자본,현금흐름/총부채,현금흐름/총차입부채,현금흐름/영업수익,유보율,유보액/총자산,매출총이익률,영업이익률,총자산순이익률,투하자본수익률,EBITDA마진율,당기순이익률,ROA(영업이익),ROE(영업이익),총자산회전율( ROA 유사),총부채회전율,총자본회전율,주가수익비율(PER),주가장부가비율(PBR),주가매출액비율(PSR),매출채권회전율,재고자산회전율,직원수,임원수,신용등급 (채권),최대주주등 보유비율,총자산대비CFPS,감사의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)와이엘씨,0.672399593,0.25727307,-0.56334115,0.464740706,3.041098159,0.247457488,0.434581582,1.756186832,,,,,,52.37738237,0.164607869,0.665196556,0.218735641,0.378773228,0.430360249,7.945746296,0.21979546,,0.021692474,0.159598942,0,0.034788101,0.417264622,0.008297123,0.033529488,0.382488553,0.508261722,1.545673787,0,6.265705713,0,,,0,0,0,0,0,한정의견(감사범위제한)
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
울산문화방송(주),13.46730111,13.46730111,-0,0.543724414,0.053236482,0.949454389,0,0,,,,,,-0,0.015056024,0.015857554,0.297870053,0,0.064716303,44.12707417,0.928414815,,-0.17088257,-0.004581805,0,-0.086471989,-0.019694277,-0.039755238,-0.041871667,0.232646538,4.602704996,0.245031821,-0,-218.2545757,0,,,0,0,0,0,0,적정의견
제이씨엔울산중앙방송,0.746470298,0.638640135,0.578352124,0.406930518,5.209141193,0.161052868,0.584324553,3.62815365,,,,,,14.24106694,0.190910157,1.185388119,0.227559222,0.326719382,0.339264929,1.283817765,0.090533727,,0.072915782,0.078549908,0.506484558,0.272590293,0.139590419,0.041030953,0.254766982,0.562717041,0.670741957,3.493989556,0,12.73075971,0,,,0,0,0,0,-0.009556555,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
워너브라더스코리아주식회사,0.737030393,0.737030393,-0,0.867291163,-7.064484834,-0.164894468,0,-0,,,,,,0,0.212062928,-1.286052412,0.182044755,0,0.096405963,-72.845575,-0.167189591,,0.043534114,0.166821712,0,0.064101231,0.075838846,0.095761418,-0.580743664,2.199686848,1.888314271,-13.33996753,0,5.994423562,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
(주)웰콤퍼블리시스월드와이드,1.061921783,1.061921783,0.046069163,0.923757868,7.611082327,0.11612942,0.124569317,1.072676644,,,,,,8.139604846,0.037540019,0.323260197,0.042472303,0.301358475,0.039826689,45.50492582,0.113632278,,0.016236315,0.012470708,0,0.042832652,0.013230335,0.015304099,0.131784855,0.942584497,1.066428184,8.116672707,0,80.1879077,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)이글루시큐리티,1.809526322,1.791761265,0.017917393,0.443392624,0.353807184,0.738657626,0.091574218,0.123973834,,,,,,1.414932708,0.106963753,0.144808297,0.409285915,1.168055321,0.101706435,11.11328996,0.69814077,,0.06153883,0.085974458,0,0.083971019,0.081748774,0.06471984,0.087618184,1.051691101,4.02418897,1.423786967,0,11.63136148,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
이썸테크,0.645471302,0.645471302,0.140264646,0.373771067,1.414911827,0.414093794,0.51368123,1.240494877,,,,,,3.957174766,0.1175416,0.2838526,0.200615045,0.228822065,0.131960925,12.5137357,0.399972753,,0.145734447,0.104465174,0,0.160415013,0.117280359,0.129810094,0.313479932,0.890730343,1.520260979,2.15103524,0,9.572568167,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사이채널,15.9597695,15.9597695,0.002092494,0.891460798,0.060648705,0.942819234,0.002031105,0.002154289,,,,,,1.240290448,0.022673289,0.024048395,0.396519503,11.16302913,0.0636535,4.6612173,0.776279216,,0.004597448,0.018609879,0,0.016005156,0.052245791,0.001637605,0.001736923,0.356198623,6.229343329,0.377801608,0,53.73490077,0,,,0,0,0,0,0,적정의견
(주)동훈아이텍,1.828951783,1.516439317,0,0.859856409,0.993778498,0.501560229,0,0,,,,,,0,0.039601094,0.078955809,0.079450108,0,0.032690951,3.85584125,0.398270149,,0.025316455,0.026500361,0.035487794,0.036131192,0.021876214,0.030667793,0.061144786,1.211377854,2.43033948,2.415219119,0,37.73533496,0,,,0,0,0,0,0.052316748,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,16,0,0
(주)아이엠비씨,1.699533997,1.699533997,0.051909441,0.309664844,0.259013989,0.79427235,0.034314344,0.043202239,,,,,,1.051265601,0.052606247,0.066232,0.255708198,1.533068706,0.080565832,3.805732,0.610199315,,0.049989274,0.018733774,0,0.10690643,0.028690549,0.032640984,0.041095456,0.652959762,3.173903759,0.822085474,0,53.37952699,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
전주문화방송(주),14.31123296,14.31123296,-0,0.609224265,0.044462405,0.957430344,0,0,,,,,,0,0.023592861,0.024641856,0.554217796,0,0.066152952,50.08624875,0.938688895,,0.007824021,0.014327276,0,0.033804161,0.040172813,0.002790368,0.002914434,0.35664109,8.37782409,0.372498211,0,69.79693938,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사엠비씨플러스,4.652433365,4.652433365,0.404366772,0.542367826,0.144371048,0.87384245,0,0,,,,,,0,0.042575852,0.048722572,0.337481597,0,0.059069832,21.54871236,0.853274495,,0.030581933,0.025491354,0,0.054285003,0.035366762,0.022042585,0.025224896,0.720771497,5.713264856,0.824830034,0,39.22898671,0,,,0,0,0,0,0,적정의견
제주문화방송(주),3.192259889,3.192259889,-0,0.20517239,0.104118927,0.905699536,0,0,,,,,,-0,-0.046560844,-0.051408709,-0.49374989,0,-0.105459989,38.20191833,0.882596087,,-0.106707952,-0.056100797,-0.035420176,-0.085100024,-0.127067917,-0.047111822,-0.052017055,0.441502451,4.681869353,0.487471213,-0,-17.82505872,0,,,0,0,0,0,0.477809214,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
에스엘엘중앙주식회사,1.46116769,1.206322758,0.389255785,0.468295185,0.796735395,0.556564981,0.214382594,0.385188794,,,,,,15.94827692,0.117286479,0.210732768,0.264495301,0.547089562,0.234072607,10.63014809,0.484640614,,0.026827388,0.019443418,0,0.220309986,0.038803889,0.013442367,0.024152377,0.501068795,1.129971184,0.900288038,0,51.43128729,0,,,138,0,0,90,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)강원도민일보,2.377548153,2.372943978,0.239729726,0.893594102,0.875117795,0.533299829,0.141437753,0.265212448,,,,,,33.685193,0.043933227,0.082379976,0.094135872,0.310618815,0.026945803,0.110544642,0.053085159,,0.002575279,0.023643936,0,0.015019419,0.014501662,0.004198811,0.007873265,1.630429346,3.493526354,3.057247081,0,42.29414272,0,,,0,0,0,0,0,적정의견
주식회사경남신문사,2.629846999,2.596973685,-0.045065733,0.481888049,0.758941985,0.568523583,0.041325422,0.07268902,,,,,,-4.656794263,0.044752291,0.078716684,0.103718974,1.082924,0.048630543,-0.457490579,-0.479427957,,-0.009643265,0.01581028,0.037017886,0.021806873,0.017180405,-0.008874221,-0.01560924,0.920250697,2.132794889,1.618667587,0,63.24998693,0,,,0,0,0,0,0.059709119,적정의견
(주)케이비데이타시스템,1.468968565,1.468910603,0.056645853,0.823338872,1.394909726,0.417552273,0.037604454,0.090059273,,,,,,8.244877943,0.049803413,0.119274678,0.085507095,1.324401956,0.012673337,1.303546,0.234420605,,0.001160612,0.010412579,0.068745745,0.011163225,0.00264966,0.004560947,0.010923057,3.92977894,6.747007084,9.411465805,0,96.03768287,0,,,0,0,0,0,0.010707977,적정의견
주식회사국제신문,0.293033524,0.284121371,-0.073371981,-0.907464658,-1.350410899,-2.853792514,1.086030135,-0.380556796,,,,,,-1.926198618,-0.532134244,0.186465639,-0.138080668,-0.489981104,-0.169422218,-2.834979548,-4.409010129,,-0.179510544,-0.552683806,-0.594535534,-0.172967924,-0.175964838,-0.563820431,0.197568824,3.140876397,0.815009211,-1.100597321,-0,-1.809352815,0,,,0,0,0,0,0.225961578,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사대전일보사,0.774171036,0.770075566,0.684590237,0.399268713,1.809619479,0.355920084,0.329037447,0.924470019,,,,,,15.41395804,0.030010155,0.084317117,0.046593838,0.091205897,0.063976885,0.726369183,0.149753241,,0.045507816,0.012917436,0,0.081946779,0.027537922,0.02134672,0.05997616,0.469078098,0.728291764,1.317930962,0,77.41474397,0,,,0,0,0,0,0,적정의견
(주)노벨아이,0.071112448,0.071112448,0.039843872,0.005296008,0.115182252,0.896714422,0.039165493,0.043676663,,,,,,-11.16068937,0.008248911,0.009199039,0.079865073,0.2106168,0.3929047,189.7960183,0.892014562,,-0.167148773,0.000841909,0.008031467,0.185654862,0.040101065,-0.003509236,-0.003913438,0.020994686,0.203268307,0.023412901,0,1187.776435,0,,,0,0,0,0,0.008926278,적정의견
주식회사엔티티코리아솔루션즈,1.226759518,0.991322276,0.046464166,1.085443557,9.304164224,0.097048143,0.046164122,0.475682699,,,,,,0.559785243,0.084707982,0.872844955,0.09381229,1.83493105,0.048449973,1.547891519,0.058958553,,0.04716853,0.080234553,0.011602383,0.049727173,0.04589133,0.082467559,0.849759269,1.748359729,1.936271259,18.01538577,0,12.46345817,0,,,0,0,0,0,0.026539614,적정의견
(주)디딤돌교육,9.79165971,8.007875971,0.09689717,1.434207021,0.98011474,0.505021239,0.008139954,0.016118042,,,,,,0.060942562,0.13493429,0.267185377,0.272606223,16.57678834,0.174008163,5.45023145,0.426726182,,0.172245753,0.130358958,0.571787575,0.178145997,0.168107919,0.133567633,0.264479239,0.775448049,1.566628935,1.535476111,0,7.67112609,0,,,0,0,0,0,-0.018337222,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사동아일보사,0.48383256,0.477261642,1.478404194,0.223107818,0.97566897,0.50615767,0.285061873,0.563187897,,,,,,6.808366833,0.052453384,0.103630523,0.10621484,0.184007014,0.093463046,15.10605553,0.47259725,,0.074604085,0.045166864,0,0.094134607,0.080479701,0.041869347,0.082719969,0.561220572,1.136436744,1.108786067,0,22.14012468,0,,,748,0,0,78,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
한국마이크로소프트유한회사,1.058825268,1.055483746,0.025535248,0.765099777,2.724348489,0.268503338,0.015562391,0.057959768,,,,,,0.080586726,0.269753199,1.004654919,0.368768872,17.33366027,0.158018392,607.88489,0.268062362,,0.113123763,0.158171964,0,0.178486796,0.092655359,0.193113577,0.71922226,1.707100013,2.333708547,6.357835354,0,6.322232937,0,,,0,0,0,0,0,적정의견
매일경제신문사,1.413699297,1.409208443,0.030288021,0.333335035,0.844830937,0.54205509,0.010343599,0.019082191,,,,,,0.739178064,0.033977106,0.062682015,0.074194744,3.28484375,0.051647562,4.704841952,0.420684568,,0.021270909,0.028162371,0.037667461,0.037293731,0.042808762,0.013993379,0.025815418,0.657864654,1.436558502,1.213649066,0,35.50837344,0,,,0,0,0,0,0.50710294,적정의견
주식회사매일신문사,0.602738466,0.580057181,0.428939393,1.005228686,-5.218256958,-0.237064734,0.838326577,-3.536277049,,,,,,13.89855798,0.125127685,-0.527820748,0.101148861,0.149258879,0.111563589,-1.222829223,-1.300950031,,0.053778979,0.093160112,0.013316681,0.082281202,0.083061366,0.060317522,-0.254434817,1.121581752,0.906647611,-4.731120205,0,10.73420776,0,,,0,0,0,0,0.905520256,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)바이텍정보통신,0.936434365,0.936000171,0.151513613,0.679188072,3.000353752,0.249977907,0.276317201,1.105366486,,,,,,4.797279409,0.053785567,0.215161282,0.071711971,0.194651534,0.029391421,8.938556,0.260526566,,0.031475145,0.039214941,0,0.039437344,0.021429222,0.05759873,0.230415282,1.829975048,2.439894669,7.320547124,0,25.5004846,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,-0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
주식회사서울경제신문,1.78574549,1.785221187,0.050421165,0.975275667,2.41176847,0.293103125,0.132834779,0.45320151,,,,,,0.614906659,0.16736215,0.571000907,0.236756104,1.259927194,0.111595322,1.494935901,0.175623904,,0.14404273,0.162125718,0,0.147534328,0.108103724,0.216024297,0.737024885,1.499723707,2.121559395,5.116710057,0,6.168052872,0,,,0,0,0,0,0,적정의견
주식회사서울문화사,1.295739317,1.121990707,6.484822957,0.467006962,0.657116742,0.603457786,0.179690897,0.297768794,,,,,,9.777232086,0.033739826,0.055910831,0.085085081,0.187765918,0.058328166,11.15596739,0.522930093,,0.031772079,0.033404171,0.364947468,0.042930481,0.057747898,0.018378504,0.030455326,0.57844826,1.458730595,0.958556296,0,29.93638123,0,,,0,0,0,0,0.100032113,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사세계일보,2.587497712,2.582603119,0,0.278200949,0.291608246,0.774228566,0,0,,,,,,0,0.048346714,0.062445015,0.214140086,0,0.135036149,1.396021569,0.451097683,,0.088514637,0.032468463,0,0.132863834,0.090686952,0.031690713,0.040931987,0.35802794,1.585798231,0.46243184,0,30.79911774,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)스포츠조선,6.757858835,6.720132399,-0,0.412030257,0.368606747,0.730670098,0,0,,,,,,0,0.047388994,0.064856895,0.175951458,0,0.098396726,5.119215778,0.611264259,,0.063062157,0.027628495,0,0.104092114,0.057366768,0.030371459,0.041566583,0.481611487,1.788184071,0.659136714,0,36.19451626,0,,,0,0,0,0,0,적정의견
주식회사와이비엠,0.838894274,0.72491452,0.165506362,0.157278798,0.296793497,0.7711328,0.179960232,0.233371259,,,,,,10.63951915,0.027692757,0.035911788,0.120999241,0.15388265,0.13219208,155.4086322,0.766202555,,0.080740936,0.02153129,0.684907576,0.110152858,0.102780158,0.01691432,0.02193438,0.209488778,0.915328968,0.271663685,0,46.4440361,0,,,0,0,0,0,0.004327513,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,84,0,0,14,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)엘지헬로비전,1.622824255,1.585005878,0.355328066,0.472831707,1.281044857,0.438395587,0.396198396,0.903746314,,,,,,13.25156973,0.132056499,0.301226798,0.235141491,0.33330902,0.181936413,2.369450791,0.308286673,,0.041191275,0.018091239,0,0.198203091,0.024924598,0.029898224,0.068199189,0.72583875,1.292437762,1.655670748,0,55.27537461,0,,,828,0,0,0,0,0
한국콩스버그마리타임(주),2.585957821,1.361198442,0,0.845923212,0.48930232,0.671455354,0,0,,,,,,0,0.119593801,0.178111323,0.364010787,0,0.053830506,8.754661628,0.602621049,,0.062305339,0.106826151,0.006861196,0.068052202,0.048083644,0.138422112,0.206152369,2.221673344,6.762165382,3.30874321,0,9.361003771,0,,,0,0,0,0,1.424274237,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
(주)연합뉴스,2.09413324,2.081074353,0.021954841,0.523423144,0.433096333,0.697789797,0.062457595,0.089507751,,,,,,0.789725594,0.073433618,0.105237449,0.242988546,1.175735591,0.063191813,69.85441659,0.552660299,,0.068057335,0.069813173,0,0.095480093,0.060076312,0.079087718,0.113340319,1.162074866,3.845253587,1.66536523,0,14.32394437,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사영남일보,2.951383486,2.76393707,-0,0.431343819,0.314378537,0.760815832,0.011894792,0.015634259,,,,,,-0.325314153,0.023931501,0.031455051,0.100054704,2.011931034,0.027138181,1.939509115,0.501991721,,-0.041463378,0.000432519,0,-0.014815672,0.000490474,-0.036564016,-0.048058958,0.881838818,3.686861154,1.159070016,0,2312.035846,0,,,0,0,0,0,0,적정의견
주식회사울산방송,3.382745503,3.382745503,-0,0.256165986,0.087349831,0.919667223,0,0,,,,,,-0,-0.000926259,-0.001007167,-0.011530273,0,-0.002629258,0.515338933,0.312761928,,-0.122045602,-0.027447555,-0.077573651,-0.046762842,-0.077912018,-0.042995336,-0.046750971,0.352289103,4.38537192,0.383061497,-0,-36.43311765,0,,,0,0,0,0,0.016149143,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사장원교육,0.384286783,0.159472302,1.629110486,0.247734778,2.194805323,0.313008118,0.422042818,1.348344641,,,,,,11.16336454,0.044511666,0.142206106,0.064792127,0.105467179,0.048484508,11.41214352,0.287790224,,0.041180399,0.025220688,0,0.062193172,0.027471734,0.037806059,0.120782998,0.918059559,1.336347026,2.933021567,0,39.64998847,0,,,0,0,0,0,0,적정의견
주식회사재능교육,2.289035585,2.0750461,0.041817692,0.272048401,0.155553733,0.86538598,0,0,,,,,,0,0.031602529,0.036518421,0.234764028,0,0.048018053,2.134366581,0.589290011,,0.020547482,0.015127802,0.138126058,0.045579792,0.022985743,0.013523089,0.015626656,0.658138496,4.889078402,0.760514396,0,66.10345582,0,,,0,0,0,0,0.006487032,적정의견
(주)전자신문사,0.035793349,0.035793349,0.136584863,0.013987551,0.935932028,0.516547061,0.462108554,0.894610751,,,,,,13.34273944,-0.003466028,-0.006709994,-0.007169318,-0.007500462,-0.00564273,6.265749371,0.62467413,,0.056384052,-0.02424288,-0.003602534,0.090208991,-0.03946767,0.034633709,0.067048506,0.614246542,1.270540507,1.189139554,-0,-41.24922489,0,,,0,0,0,0,0.239455317,적정의견
주식회사전주방송,18.20698776,18.20698776,0,0.734387871,0.043959179,0.957891875,0,0,,,,,,0,0.042873844,0.044758542,1.018184204,0,0.139550352,1.15461825,0.51331573,,0.104444052,0.034937699,0.165974785,0.130275461,0.113718943,0.032088188,0.033498758,0.307228489,7.29617798,0.320733996,0,28.62237715,0,,,0,0,0,0,0.00787627,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
중앙일보(주),0.936928997,0.921730311,0.881467291,0.456941031,1.755965795,0.362849206,0.388290946,1.070116566,,,,,,23.01416935,0.043429135,0.119689211,0.068161471,0.111846891,0.049744754,2.362690632,0.254944779,,0.019325381,0.025144171,0,0.04026941,0.028800725,0.016871821,0.046498162,0.873039504,1.370224304,2.40606701,0,39.77064981,0,,,491,0,0,63,0,적정의견
(주)청주방송,3.204989513,3.202425101,0.082279909,0.254785764,0.097262497,0.911358975,0.009671341,0.010612,,,,,,0.954773581,0.029186772,0.032025549,0.329269244,3.017861755,0.081732669,0.30090075,0.212565026,,0.02836586,0.007814543,0.001560131,0.088215208,0.021883321,0.010129461,0.011114677,0.357100432,4.028612382,0.391832902,0,127.9665329,0,,,0,0,0,0,0.483584633,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,적정의견
(주)케이에스넷,1.259300732,1.245295981,0.018649099,0.841849852,2.197762774,0.312718632,0.062639297,0.200305614,,,,,,0.770370292,0.107419436,0.343501873,0.156296156,1.714888896,0.129318379,9.676970042,0.283429552,,0.097886937,0.080363791,0,0.13045825,0.096747065,0.081310635,0.260012121,0.830658692,1.208615176,2.656249443,0,12.44341501,0,,,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사코리아로터리서비스,7.513695757,6.061194204,-0.020073199,0.175095224,0.071701622,0.933095531,0.007880367,0.008445402,,,,,,-0.439208108,0.124559411,0.133490524,1.86175041,15.80629667,0.921115722,1.574394619,0.625956997,,-0.132682522,0.121205527,0,-0.10788058,0.89631378,-0.017942216,-0.019228702,0.135226669,2.021190569,0.144922642,0,8.250448831,0,,,19,0,0,28,0,적정의견
주식회사코아토탈시스템,0.080685918,0.080685918,0.400658652,0.023443312,0.52937666,0.653861162,0.260380604,0.398220018,,,,,,47.67458065,0.005396048,0.008252589,0.015589258,0.020723692,0.059101413,48.90118889,0.881509921,,0.059819647,-0.001650092,-0.00196476,0.136994061,-0.018073,0.005461623,0.008352879,0.091301497,0.263771317,0.139634379,-0,-606.0268256,0,,,0,0,0,0,-0.003259565,적정의견
,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
주식회사한국몬테소리,2.078921392,1.46051568,0,0.574455377,0.384578326,0.722241553,0,0,,,,,,0,0.054239691,0.075099101,0.195276478,0,0.033998679,12.25689417,0.667761103,,0.022490267,0.036903467,0,0.033357008,0.023131938,0.03587978,0.049678365,1.595347006,5.743648922,2.208882888,0,27.09772466,0,,,0,0,0,0,0,적정의견
